"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26"
"0.00873400567432271","0.12853699245623","-0.379598986658698","0.00565077350176743","0.339392096113373","0.00301714398122736","0.0205023714037801","-0.1772827967859","-0.295109440993452","0.137766114666648","-0.159515464053144","0.214833570388135","0.159716795545442","0.196748295878481","0.277758126769699","0.126184938110439","0.299183900665086","-0.119303450449509","0.168638995559222","-0.193722424793342","-0.146177559003642","-0.225477413628403","-0.307664217721673","-0.151858024749528","AF16","20C"
"-0.00386567185513606","0.150383678524231","-0.352864426638629","-0.0019018651564028","0.32342506399277","-0.00275882199200248","0.0126262561385989","-0.179056371289608","-0.294772475164279","0.139046802807688","-0.159661948831091","0.231985917458586","0.160675174053841","0.210389690765011","0.280796528717533","0.128455126224126","0.295525920525074","-0.116928202804106","0.170904588084997","-0.208035550249633","-0.146863570042547","-0.232884077311553","-0.308345350655976","-0.151436829101053","AF16","20C"
"0.00376597306034118","0.151875091415278","-0.36216524859679","0.00156637226646272","0.339944604489418","0.00246066956498756","0.0106018002855112","-0.182509930571241","-0.303466713583193","0.144085654717783","-0.16134821829703","0.221175134729229","0.160814371963838","0.20448241582881","0.277988418952853","0.126585906318794","0.293580314691337","-0.112844061001967","0.17012688741776","-0.19542449463598","-0.145990407533509","-0.218620778686119","-0.303224993527106","-0.147396536532231","AF16","20C"
"0.0226089312564427","0.160779898050546","-0.363928408206453","-0.00562594339610803","0.342301045331541","0.00214720540925782","0.0178245745623806","-0.157263631062333","-0.292269313537091","0.133961495545751","-0.161422779521567","0.211788400534904","0.162612981602624","0.210129335106535","0.287029084526751","0.133118688275939","0.301407430234051","-0.119456262579834","0.172663698520203","-0.211080501488675","-0.146780758915969","-0.215813490228571","-0.297039168009093","-0.139303740388853","AF16","20C"
"0.0220825356119071","0.154224051388484","-0.365570070326265","0.00183553454408779","0.338005020804029","0.00439174041158685","0.0120281500128902","-0.174995674786887","-0.298550322867956","0.139742656595019","-0.160667488934246","0.203523070969151","0.160515619936275","0.199143037277476","0.288499350556077","0.135795262504019","0.297433954326322","-0.11628361408664","0.171517198095119","-0.20223517587584","-0.146349037281325","-0.220657767324248","-0.301768418451556","-0.14557464640989","AF16","20C"
"0.0160356900992914","0.169848906030775","-0.352402858597277","0.0117727271264665","0.34461211708465","0.0191440488122171","0.00906300487210777","-0.185923535153252","-0.297865216414579","0.138294625330234","-0.160704921367621","0.201703678637999","0.159462213491524","0.187007424148048","0.288056498268005","0.1363948265061","0.304266949223011","-0.121037436388313","0.171717273403939","-0.200375713101586","-0.146032509352031","-0.214623683871998","-0.30317412430903","-0.146730189521107","AF16","20C"
"0.0147037464021901","0.194452245540063","-0.362616629972189","0.00453363510644253","0.359384733216437","0.0112306192437262","0.00287104469433742","-0.176941767601488","-0.293377907920647","0.133798877002117","-0.157904808839323","0.192683672073006","0.159324059078562","0.184245884274925","0.287818120295978","0.133435302912774","0.302006523853695","-0.120777725378496","0.168434125697548","-0.183463891897135","-0.146896752808725","-0.205844249429508","-0.305361716173883","-0.146025459857715","AF16","20C"
"0.0141938119135631","0.192669201076432","-0.358443321187436","-0.0108420249414962","0.339578501207415","-0.00545796258769518","0.0120808186891967","-0.189974607415328","-0.297712717820006","0.137386508218782","-0.163097491990641","0.212340762654991","0.159893002680553","0.189021260235211","0.286034178069613","0.1320886732294","0.303043012642763","-0.119484785187401","0.169064279335187","-0.184538081066153","-0.146026049726312","-0.207566419835279","-0.301098936177675","-0.142602682982274","AF16","20C"
"0.00136185818563645","0.165221783177282","-0.359539444675325","-0.00109412239187702","0.362850834112471","-0.00931333070900648","0.00547237304949407","-0.160371127951174","-0.303134820554011","0.143733542348708","-0.160884735497171","0.203785379389351","0.159500761620752","0.18762626870046","0.287153273544372","0.135283630144366","0.304550196511214","-0.124835308822191","0.167597200223759","-0.169983022965329","-0.146204812686632","-0.220009760263843","-0.301802830853212","-0.145606393132689","AF16","20C"
"0.00820307002871486","0.185309247419378","-0.369982443748668","-0.00294789808158875","0.327330016279206","-0.00589012635880385","0.0051833393834018","-0.199849343735044","-0.29466033697823","0.137054178072881","-0.160067699385247","0.209969775276634","0.160518574887954","0.202115001457586","0.282567783109799","0.130759349999007","0.289295254150721","-0.110472723242422","0.16891168080958","-0.194836544940234","-0.144775403874851","-0.213147358928024","-0.30459510805294","-0.149619996466051","AF16","20C"
"0.0134777884790525","0.182955715008587","-0.36910752756317","-0.00289140995206198","0.326996658765101","-0.0100181622099629","0.0278101706139513","-0.180943891249206","-0.300806100349502","0.141841518794261","-0.162141749360649","0.222695821262277","0.159677911027165","0.202416413049102","0.272378810420975","0.124088437366831","0.292095272795478","-0.111930127046072","0.170461371427499","-0.198630268694401","-0.144499594320992","-0.220347110402799","-0.30063241633362","-0.147264155149744","AF16","20C"
"0.0132253283576794","0.158594032501961","-0.356326508656069","-0.00788637947514585","0.347081586546884","0.00868002033297708","0.00658221014961546","-0.182928222416438","-0.287995156214757","0.13032143960757","-0.162080803115879","0.210959738288405","0.162328653900836","0.19197385760091","0.285536378007726","0.130133132612208","0.30050082073741","-0.118512240848626","0.17473871336005","-0.213156060007982","-0.148688726100231","-0.21939518391566","-0.302548469779887","-0.142889673700738","AF16","20C"
"0.012541174303886","0.177002459412327","-0.359728365721924","0.0104599823476789","0.328605624795579","0.000702841557851514","0.0150143812182902","-0.173872736426901","-0.297634218958215","0.138995937722282","-0.1596359090607","0.201001284000278","0.162915030862447","0.214855380893781","0.284319749732916","0.131784685877967","0.305054395915767","-0.122734470244352","0.169454480826524","-0.192665981999941","-0.145459021972492","-0.214296625517339","-0.305431314724033","-0.149528143765936","AF16","20C"
"0.00826299370998213","0.182661133396856","-0.363334841345216","-0.0098797358067581","0.34428905355534","-0.00850763833071076","0.0100978121871765","-0.181391939274685","-0.296821729687322","0.139253274160675","-0.158428564233835","0.199010312679457","0.161385084551415","0.206291675557083","0.277698065532376","0.126812366400942","0.30068691503094","-0.120478892547074","0.170492241407853","-0.201856420670699","-0.144604839867735","-0.211751815313541","-0.298175392755829","-0.142760875741517","AF16","20C"
"0.0274173883757844","0.186199296115121","-0.360901970261189","-0.0115842445216607","0.335273283827544","0.0124945055734837","-0.00315415828964003","-0.180258969759451","-0.297751468372106","0.138860697149516","-0.162976844454136","0.218918997875864","0.166046236105677","0.216021401090305","0.279180745716478","0.126034079546962","0.290512304494498","-0.110689097048875","0.172728792078214","-0.204009521172544","-0.145553011819286","-0.203636852499713","-0.299773119044872","-0.140991233366684","AF16","20C"
"0.0175267041951575","0.167359078154757","-0.360918820783044","-0.00693070453241795","0.334429984283427","-0.00491502177011023","0.0165531215362695","-0.161805658814913","-0.297210231635944","0.138913359864792","-0.162442650788616","0.222678808033945","0.162534155248152","0.204321546874623","0.285742861961373","0.131432201248975","0.295541141206749","-0.114742828962487","0.170437224359234","-0.194976890889177","-0.147293528997254","-0.219227985957133","-0.306183226891647","-0.148155843780464","AF16","20C"
"0.0159492090131688","0.176202645821674","-0.3465617047498","-0.00317779436564247","0.344161764311996","-0.00394273117779403","0.0152251735087547","-0.174588807937168","-0.300313518533368","0.140952214807632","-0.161879922205753","0.212303061529858","0.163011855477551","0.210341741269425","0.292063919523443","0.137521587196946","0.298267031718981","-0.116531050077556","0.169995199696127","-0.191903279806171","-0.145554872069495","-0.202583775137266","-0.30372975053312","-0.146447596504053","AF16","20C"
"0.0143040447544056","0.147495527626865","-0.366556018963296","0.0107472561339267","0.337474866529411","0.00678499943167236","0.0131434192778977","-0.153632485151899","-0.300938929952047","0.142193348606776","-0.16058306234973","0.203660627462421","0.159980451184945","0.206190980506996","0.283122263065582","0.131943008140237","0.302213813834392","-0.119730451155308","0.171566609259825","-0.207611922240129","-0.145190830480064","-0.226765074234528","-0.302277138531653","-0.147338358185655","AF16","20C"
"0.0106886636216156","0.168028106469745","-0.364950321210715","-0.00342433532753356","0.349416672042502","-0.000237753648721197","0.0194746423076042","-0.163303982808979","-0.307559675086709","0.145933410193478","-0.163030849498408","0.203906725870283","0.161736534966675","0.191306127285218","0.284680309943725","0.130185036803175","0.305158207325963","-0.121026202686973","0.171129851835471","-0.18522247272997","-0.147364220912174","-0.205405902777135","-0.300572235159073","-0.141244270641151","AF16","20C"
"0.00615861432610913","0.168385861388725","-0.369074379210238","0.00501998290030306","0.350448567933951","-0.000976257509487327","0.0206493666334171","-0.172041689241338","-0.304516929890886","0.1430041761674","-0.161682868046294","0.190505661074924","0.162069027992447","0.196553008797338","0.285508958365818","0.131563887487858","0.304357357211054","-0.120176458208376","0.171592221140172","-0.19124999496175","-0.146500093081172","-0.205979452018059","-0.297048448450122","-0.138337140882184","AF16","20C"
"0.036694222216083","0.157426661543562","-0.368247622366219","0.0174085595729431","0.299365082617589","0.0341778516429265","0.0189870789849951","-0.177728808090468","-0.312719247165448","0.153283598525337","-0.159675433295191","0.263255405651611","0.160714649034374","0.208778814457877","0.261878308799796","0.11507448164665","0.25852816051476","-0.0950891975054539","0.170636217095655","-0.201560299213205","-0.147671902457944","-0.267991756268117","-0.310808864978224","-0.154207941262215","AF16","20C"
"0.0116077165528899","0.15962559694785","-0.372483692563365","0.00134650459420704","0.334007335595363","-0.00782376730035596","0.0277161780737278","-0.1583041135404","-0.306932167921745","0.149437942306714","-0.159654410259992","0.203696999616159","0.158981029701301","0.199352855403213","0.285741561904741","0.134491702102244","0.300213572618203","-0.119668090110559","0.16882657336473","-0.19241886681601","-0.144202485793139","-0.208627869112715","-0.305896429007077","-0.15226856601622","AF16","20C"
"0.00890449066950359","0.159407845870128","-0.360249252423559","-0.00100486729179284","0.354901203186782","-0.00402408374314681","0.0208751912873417","-0.1796874577742","-0.300803562580397","0.140127785272665","-0.162115837659727","0.202792953796983","0.162182077120938","0.203775695535487","0.282196719205468","0.129188104189179","0.302540575018075","-0.119398067080718","0.171495907810575","-0.195284383449833","-0.146097237780141","-0.210455661669236","-0.29552737287211","-0.138008407787079","AF16","20C"
"0.013759652341211","0.177432041040212","-0.362076385805678","-0.0109819235560111","0.351346936107092","0.00564667735839254","0.00268301699490426","-0.175306890592258","-0.296522056070726","0.136799404708004","-0.161230103762985","0.203421050992884","0.161041925376138","0.194356296039207","0.283473186926251","0.129914986366968","0.30422015300925","-0.121088271792772","0.172422847355226","-0.201594091234568","-0.145485047117624","-0.201622846235916","-0.299641681977688","-0.141036007853248","AF16","20C"
"0.017565748224227","0.194179245753633","-0.363663764502739","0.0148901736213835","0.325594709668531","0.0103340547794961","0.0228366787632309","-0.184210183484024","-0.305146735527617","0.14769315178011","-0.158687303664918","0.198450567744714","0.15743221532835","0.190970839673588","0.274301993940412","0.124296036716001","0.294557023188939","-0.114231733669251","0.17075077690755","-0.200279017069163","-0.146046180708537","-0.230070992445134","-0.3051397530639","-0.150290310318146","AF16","20C"
"0.00365846253532747","0.188497108833722","-0.357053236623273","0.00496132402915439","0.326109655009473","-0.00204822919571766","0.0188747550762476","-0.168309767349851","-0.304369864262912","0.145006528615425","-0.163759449878409","0.228706649785437","0.163954352205583","0.212566190369507","0.287502519396149","0.133149838431898","0.28706697001756","-0.107799178925093","0.169519002750313","-0.192403850441568","-0.146962416910977","-0.220491460205357","-0.2974628634781","-0.140704953627919","N2","20C"
"0.0238139967769237","0.166787415464887","-0.365657052007603","-0.0174821705762066","0.347032325923911","0.00208937974011848","0.0139874990877333","-0.138846595198886","-0.302719883183997","0.142737869544731","-0.162183015446798","0.204965609505892","0.163345017335855","0.201453405967913","0.290059220534184","0.134480360845727","0.303605025320874","-0.120524047255247","0.172856350512666","-0.206014799623738","-0.148562903039152","-0.199076023199232","-0.300566022131854","-0.139687073446215","N2","20C"
"0.0153867616343589","0.118004354246589","-0.368736578644157","0.00492323150671957","0.351195995178942","0.00285198811053338","0.0270069897154609","-0.137554491883149","-0.304067661798211","0.145449480424702","-0.160696294968067","0.211680061121138","0.16072361752724","0.191590582679281","0.285819126683823","0.133844956500963","0.303344654953398","-0.121779120468057","0.170617250392909","-0.200537621647625","-0.14532299983309","-0.231885236180668","-0.304454749919411","-0.148163771927495","N2","20C"
"0.0316020698114921","0.164672291111294","-0.385071028132373","-0.00772948528118095","0.33512774598839","0.00962831360622209","0.0124288217835281","-0.170868356811278","-0.297224635193705","0.137427604685312","-0.162018127625534","0.212012543136834","0.159527498025763","0.186226326724286","0.279377467833023","0.126285871093013","0.295718652880363","-0.114196842063373","0.171013124894359","-0.195884580842681","-0.146084657000152","-0.197148139975879","-0.312656389056318","-0.157443948114673","N2","20C"
"0.0138517103236725","0.160719303334001","-0.383694832691632","0.0234933100972046","0.344427586077257","0.00879373586425842","0.0293006414635172","-0.181736051639527","-0.301089193160929","0.140619892219416","-0.160563246151222","0.182111035586071","0.159979305201171","0.176426353260619","0.282294017393193","0.127055553652532","0.289359560196732","-0.108428923138228","0.1694665022965","-0.190717094890082","-0.148889726923582","-0.225218028094813","-0.312553944908616","-0.152928943878069","N2","20C"
"0.00847892774446884","0.161438465508343","-0.382717858305837","0.0158767070708937","0.34730360877003","0.00376029041541798","0.0265714347572854","-0.176603216593149","-0.287174437351138","0.125367651557721","-0.15798287670142","0.187946830534928","0.161258662933637","0.195742235996757","0.285768677063313","0.131897767361626","0.300178368351316","-0.119560499016399","0.171198947166011","-0.202494784062593","-0.145821112835688","-0.200700384681354","-0.309279132184261","-0.151708408905515","N2","20C"
"0.00960493812837717","0.168137825454521","-0.37349437891074","0.0176310384728721","0.333594926782268","0.0141461119387478","0.0282321877972192","-0.181416803450508","-0.307757301687446","0.149905141771792","-0.16091455052921","0.205798711737863","0.158531321168632","0.185152928007318","0.272207740089157","0.119278598441283","0.292852942565579","-0.112572534751215","0.168652682268258","-0.189899953709691","-0.147860805987264","-0.231756856184743","-0.306724094387359","-0.149548147691005","N2","20C"
"0.0266122115838993","0.18625393922098","-0.367991117427016","-0.00241962688914567","0.323097985006763","0.010151143231213","0.0224257957505975","-0.181778064732421","-0.298123522009117","0.138494000764126","-0.164284594893186","0.225287058844615","0.165055514116111","0.210980785078228","0.269646189437452","0.119077144551515","0.29960809987104","-0.11699181273717","0.171868085173308","-0.198903248376314","-0.147803505486112","-0.221744289734384","-0.293601270585628","-0.135868436308846","N2","20C"
"0.013466630577323","0.16592651233235","-0.395700328730017","-0.0132555178584297","0.322886443766418","0.00386046137404963","0.0337064532119137","-0.145355925961052","-0.309120155813677","0.150494327250492","-0.161811050673364","0.236754861951483","0.160892745220737","0.198379554759748","0.274499530353919","0.122860597237854","0.292237666119153","-0.112942405289222","0.170048094352261","-0.196768525362188","-0.146054227911271","-0.208301267170182","-0.295602954690818","-0.13656880604254","N2","20C"
"0.0146219641034283","0.155690193474743","-0.380727191510059","0.00708977712342918","0.333825913066884","-0.00160858502879629","0.0182500351997046","-0.161996163466332","-0.300110817545088","0.140569572056283","-0.160576904845758","0.184034682509601","0.161301243309777","0.188264048039333","0.285230225488537","0.130698983785771","0.296885544660872","-0.115681881613941","0.171695710246586","-0.20044352890209","-0.147688718380763","-0.214058044240935","-0.317543454958745","-0.159480724145366","N2","20C"
"0.0157489357824508","0.141539128346707","-0.356442175388531","-0.00455667729708244","0.322528730899979","0.00159982580351268","0.0257867580653957","-0.168489483566621","-0.304424704183873","0.145187390479797","-0.161055049484974","0.234990883674261","0.16208626946111","0.201435394968964","0.280185995969457","0.126674780993238","0.295699243227185","-0.115269656346142","0.171511068623374","-0.201480795308166","-0.14858793976037","-0.2371451953999","-0.307426439783635","-0.148831711787793","N2","20C"
"0.0140581318479763","0.166788666520849","-0.375326126683179","-0.0129144305440252","0.335978176042454","0.00235738642952383","0.0295353208012288","-0.156939209038619","-0.315382596406221","0.155695676066323","-0.161225880740825","0.219394659555502","0.158976326957301","0.187133626451822","0.272938047495729","0.120524144763361","0.291958476317196","-0.112184713290804","0.171320248130835","-0.202589657737515","-0.14624029318099","-0.212196202992396","-0.302301742129255","-0.145151228177385","N2","20C"
"0.0254343058525851","0.179611857422872","-0.368694508254985","-0.01011189538765","0.331915853021995","-0.00877688141701818","0.0200799045582738","-0.184207747389513","-0.299558759658742","0.141716932399977","-0.16014884119882","0.203262481677681","0.16162756319826","0.1936117298448","0.284169971372845","0.128885306210603","0.292147957022006","-0.112270746625601","0.167455563054568","-0.186748946240977","-0.148014580840657","-0.21629097001143","-0.311283819100525","-0.152059916346658","N2","20C"
"0.0133060265351254","0.166507293871607","-0.382576158820104","-0.00533477914593869","0.332270460339036","0.00527394565016572","0.0297373376474619","-0.1549230302516","-0.318911531307707","0.159467064020918","-0.16149325530613","0.217537915655108","0.158931021911737","0.187853663735908","0.275304483575884","0.123461907595973","0.2901907083805","-0.110062173580533","0.170420588712159","-0.194926625581533","-0.14584569595402","-0.208671732918649","-0.30171423297816","-0.145177674602836","N2","20C"
"0.0223910258231131","0.178100977371708","-0.373843533618538","-0.0206533134105803","0.324948433920186","0.00529089042269513","0.0150424743712986","-0.169194676771","-0.318789683427763","0.158481339434372","-0.161606855024994","0.230429452417236","0.157546082636593","0.179575158264195","0.274803842472018","0.120951436466062","0.283971210413113","-0.10657924021931","0.168048357232211","-0.189258651536165","-0.146860280978503","-0.207514237672972","-0.312732461332777","-0.155990884143909","N2","20C"
"0.0180502973627406","0.156678525335798","-0.373386541558317","-0.00464650010289892","0.33470726387492","0.0157503473139765","0.00975444451919249","-0.205552430512716","-0.297420108075886","0.13679782156635","-0.162757583001071","0.207767148024735","0.162262545906681","0.193473094170287","0.285161608830673","0.130511091688016","0.298495899730153","-0.11587909177016","0.174638975196142","-0.206396563275223","-0.145949210755729","-0.209474373946184","-0.292775009868899","-0.132223023079505","N2","20C"
"0.0384704609238102","0.189063422628161","-0.366955276215666","-0.00153944282792708","0.300187552164264","-0.00621025826510341","0.0208267733910016","-0.187748495491145","-0.300695956777239","0.141628497160931","-0.16338570294338","0.226763998616603","0.1642873698626","0.211275076713704","0.267672661637033","0.120694526934527","0.279911423024794","-0.103882563122114","0.169685367001528","-0.194705508984942","-0.14755263809086","-0.238064180447564","-0.316755417208787","-0.159830333851544","N2","20C"
"0.0188977420331206","0.176409401541884","-0.377737042240873","0.00602713612536855","0.335172449054154","0.00406143398877072","0.0306175890412627","-0.167708708066272","-0.308125428891895","0.148692525166706","-0.161491962135404","0.203144464885947","0.160033188776168","0.18950892301373","0.285677077551382","0.132362542507737","0.290576946741754","-0.109561933673515","0.170513303075194","-0.193039386372796","-0.146434258350319","-0.209120383457481","-0.302225337841127","-0.144634607160219","N2","20C"
"0.00229132035803455","0.163889984996913","-0.350044778212288","-0.000931432211669077","0.341416438054616","0.0029352423755657","-0.00177773639846518","-0.176542228929285","-0.297282316107823","0.137206573644831","-0.162330137315173","0.20707186575997","0.162323562883093","0.201351275383792","0.294366470453662","0.139668229405688","0.305111601282565","-0.12113980939266","0.172835655654435","-0.201633543696899","-0.146946831210724","-0.213289438565486","-0.299012111368268","-0.141386625520453","N2","20C"
"0.00027727097905856","0.194349950557154","-0.34611674923418","-0.00323134908777986","0.343132218442873","0.000482802291933077","-0.00181866505208246","-0.206376504480014","-0.287680295160335","0.131345461146276","-0.159308482691014","0.205675128741059","0.163707758487095","0.211311005882684","0.292757086250941","0.137813012010078","0.303586223830547","-0.123218646289445","0.168345500412694","-0.19211246358386","-0.143279242009831","-0.201075091370501","-0.297725167654776","-0.140129588967484","N2","20C"
"0.0098609340053775","0.191153890409415","-0.337006920735304","0.00719426746025792","0.330089178095015","0.0112481939908315","0.0112487166296394","-0.191734177697252","-0.292624381120774","0.13700699756611","-0.160715639707874","0.220301707738494","0.162336789507796","0.214091353873414","0.283973423583998","0.13259147708224","0.296072581720575","-0.116926789200692","0.17276103876231","-0.213686290835123","-0.145569659126185","-0.223181334299591","-0.297677350726805","-0.143524528923583","N2","20C"
"0.00458560165176262","0.190106381160848","-0.34709489983849","-0.0114729699753684","0.326808745734071","0.000484854982520278","0.00274741387497014","-0.199616758685393","-0.28372421739876","0.129348684466971","-0.164897906851887","0.229512632715636","0.1632625908443","0.207807207715356","0.289997766008818","0.134893494953582","0.294646892195324","-0.114678953726274","0.174790022042","-0.212802944891072","-0.146721572946313","-0.215674175927678","-0.295796165787094","-0.138290943181351","N2","20C"
"-0.0205215668776556","0.193269767164789","-0.352536236470781","0.023686098338601","0.342345270220543","0.00495335112675096","0.012712769809113","-0.190671557537327","-0.289016601928017","0.130160903575365","-0.155693599798462","0.191371402448791","0.158481966103297","0.190626724137266","0.282099393858212","0.130494119063936","0.31385390457714","-0.132142852537577","0.168518898693585","-0.192428183984224","-0.146953917967","-0.226809105043682","-0.30359618993132","-0.147417979412374","N2","20C"
"0.0164390372463629","0.175060147872092","-0.353233668041251","0.0026943231897292","0.338278972293721","0.0109601762161748","0.0123761766717568","-0.192705713984141","-0.291203921552517","0.133094638463108","-0.159468239243449","0.19905455783431","0.163080130845472","0.204395744766063","0.283337116535315","0.12897910786551","0.304346960718371","-0.122078160597475","0.173532749207817","-0.210505427385018","-0.14863983681859","-0.223126289784321","-0.296405060905008","-0.138613067186703","N2","20C"
"0.0100524818693651","0.171448643953344","-0.362003549010038","-0.0165568637225179","0.339713859536672","0.00258202598786286","0.00106822824823686","-0.174404011831301","-0.297667325980575","0.13861694765863","-0.161061622754461","0.202090386242757","0.161742355605982","0.193443099857723","0.28744441767347","0.132581855626722","0.303164941130588","-0.120388215967618","0.174128481980919","-0.212760988875878","-0.14709769474042","-0.210610527223136","-0.298322121620875","-0.138522057311034","N2","20C"
"0.0260628122633736","0.182675674494617","-0.377765727499933","0.00378254301359509","0.314304985406033","0.00376700142419409","0.0274254968404556","-0.186325009157722","-0.302586771924865","0.14385030761272","-0.161921328881538","0.214387997338575","0.163013585600155","0.201530952671605","0.278130135350577","0.124821613162047","0.287126765474005","-0.108549651319743","0.167734461931308","-0.187548317697441","-0.147890051646893","-0.217888089491402","-0.309982420058901","-0.151187031447173","N2","20C"
"0.0189137700385069","0.174444197446209","-0.391635944544808","-0.00647197369169678","0.317549907389746","-0.0120245180547595","0.0426999767620471","-0.158222840969577","-0.326385732270983","0.167213323536376","-0.162753052209147","0.211632889240297","0.158475238610863","0.186043023330874","0.25351998716469","0.105259342789468","0.285728011613945","-0.104789421220058","0.168761780501154","-0.183255479531916","-0.147940109876289","-0.218879357985017","-0.319630059916988","-0.162946823032472","N2","20C"
"0.00219613652617057","0.135521401877557","-0.373904901570082","-0.00676039140927509","0.35989670164038","0.00649940728373241","0.0143358802248219","-0.155114810585073","-0.311153343598985","0.150712757042102","-0.16434940625865","0.196008633047364","0.163822694091881","0.190110536058809","0.292941360728228","0.137751569956016","0.30866988362932","-0.125328617055854","0.171647075733517","-0.18578446317898","-0.147118575279692","-0.184405020422406","-0.300542480433002","-0.138291666329438","N2","20C"
"0.0198057983436485","0.198265626863302","-0.35362306125898","-0.00156214432724905","0.318465433257304","0.00559210459005141","0.0202481123649038","-0.199904650749134","-0.296378449155539","0.139169467440662","-0.162457696691455","0.222371113865029","0.160788178613527","0.198311944377265","0.274735743313675","0.12332379420275","0.289322667155725","-0.111466727618345","0.172206201438203","-0.205048186425717","-0.147066604038461","-0.222608531986664","-0.307999580316866","-0.150972390149371","N2","20C"
